what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336453948802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336453953303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336453962279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336453962406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336453962406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336453964318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454083386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336454099894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454106277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454108917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454122164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454139916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336454142684
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336454143535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336454165256
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336454172666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336454198307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336454205619
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1336454210864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336454213103
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336454213752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336454216382
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336454221323
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454223389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454230726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336454230870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336454230870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454238864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454274963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454275785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454296505
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336454304012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336454306720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454307360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454798620
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336454800891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454820859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454853139
error,log,,,"Core exception while retrieving the content description",1336454865024
error,log,,,"Core exception while retrieving the content description",1336454865343
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1336454867388
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1336454878045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1336454883363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454886976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454894143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336454894268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336454894268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454897582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454992879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336454994130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455046389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455056161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455116568
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1336455118452
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1336455120655
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336455121718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336455149783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336455163843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455164457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455214220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455215891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455218282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455222241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455229554
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1336455231187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455234418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455241976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336455242105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1336455242105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455244021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455337409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455339301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455346834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455347344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455348558
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336455353893
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1336455367395
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1336455367532
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1336455367631
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1336455368037
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1336455368209
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1336455368344
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1336455368381
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1336455368381
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1336455368510
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1336455368602
stopped,bundle,org.eclipse.help.webapp,3.6.1.r37_20110929,"org.eclipse.help.webapp",1336455368710
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1336455368722
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1336455368781
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1336455368869
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1336455368967
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1336531392467
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1336531392487
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1336531392515
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1336531392553
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1336531392598
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1336531392620
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1336531392678
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1336531392699
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1336531392735
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1336531392823
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1336531392850
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1336531392912
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1336531393013
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1336531393039
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1336531393148
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1336531393213
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1336531393352
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1336531393533
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1336531393685
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1336531393879
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1336531393944
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1336531394090
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1336531394146
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1336531394180
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1336531394206
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1336531394250
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1336531394276
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1336531394320
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1336531394361
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1336531394439
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1336531394496
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1336531394516
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1336531394538
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1336531394569
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1336531394608
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1336531394627
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1336531394648
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1336531394669
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1336531394698
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1336531394742
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1336531394768
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1336531394914
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1336531394973
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1336531395025
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1336531395051
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1336531395112
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1336531395143
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1336531395143
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1336531395153
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1336531395157
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1336531395182
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1336531395223
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1336531395281
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1336531395313
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1336531395355
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1336531395392
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1336531395428
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1336531395428
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1336531395471
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1336531395502
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1336531395558
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1336531395593
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1336531395666
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1336531395692
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1336531395735
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1336531395762
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1336531395799
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1336531395870
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1336531395870
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1336531395946
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1336531395991
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1336531396017
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1336531396052
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1336531396090
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1336531396132
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1336531396175
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1336531396222
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1336531396253
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1336531396261
os,sysinfo,,,"win32",1336531396284
arch,sysinfo,,,"x86_64",1336531396284
ws,sysinfo,,,"win32",1336531396284
locale,sysinfo,,,"en_US",1336531396284
processors,sysinfo,,,"2",1336531396285
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1336531396285
java.runtime.version,sysinfo,,,"1.7.0-b147",1336531396285
java.specification.name,sysinfo,,,"Java Platform API Specification",1336531396285
java.specification.vendor,sysinfo,,,"Oracle Corporation",1336531396285
java.specification.version,sysinfo,,,"1.7",1336531396285
java.vendor,sysinfo,,,"Oracle Corporation",1336531396285
java.version,sysinfo,,,"1.7.0",1336531396285
java.vm.info,sysinfo,,,"mixed mode",1336531396285
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1336531396285
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336531396285
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1336531396285
java.vm.specification.version,sysinfo,,,"1.7",1336531396285
java.vm.vendor,sysinfo,,,"Oracle Corporation",1336531396285
java.vm.version,sysinfo,,,"21.0-b17",1336531396285
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1336531396341
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1336531401068
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1336531401701
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1336531401828
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1336531402141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531410779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531417412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531424734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531426939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531431635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531434961
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1336531467829
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1336531468100
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1336531470524
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1336531479297
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1336531479670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336531480498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336531486449
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531491023
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531491636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531599249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531599540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336531605762
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531615400
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1336531623989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336531628459
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531630266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336531637875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531663798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531663957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336531670172
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531695792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336531763719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336531770892
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336531777327
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531777566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531812750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531812935
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531813313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336531818177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531828550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531833936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531834170
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531834444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531860205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336531860345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336531864812
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336531866493
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1336531868220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336531868655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336531899549
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1336531926016
